Id,y
10242,531.2918938411243
10243,-157.60262258937732
10244,-183.77196239261366
10245,643.8322464256629
10246,17.780306010129863
10247,-92.07939719460097
10248,485.4931646050758
10249,-221.23657860793855
10250,490.60650504846274
10251,-43.67715915424907
10252,139.9332298711764
10253,207.50447442761228
10254,17.092647024360332
10255,-396.4720331605316
10256,-168.30166761529253
10257,-75.59324100124525
10258,-292.0735078007685
10259,-59.37366534663086
10260,247.369047064385
10261,206.83112758185592
10262,17.462464464079318
10263,-181.81148500656766
10264,300.176150945488
10265,-567.6387247955871
10266,311.59327285263583
10267,-9.92951183549555
10268,161.40782304547736
10269,272.385599229721
10270,55.122457419426475
10271,-15.278267412198222
10272,286.4023019429015
10273,387.88861194347396
10274,-148.57888863638482
10275,171.95235244839446
10276,-411.5705922226786
10277,213.80253827075353
10278,133.93002437371555
10279,-99.01717750124254
10280,-162.41724224558288
10281,-39.074190113478814
10282,-295.1584521832376
10283,141.32481354359615
10284,163.0598300533448
10285,-55.45540146241735
10286,-145.7406760935227
10287,16.35046243635377
10288,-364.2985584828297
10289,558.6630187376735
10290,40.05066121900506
10291,67.63734504296978
10292,559.8400846554651
10293,469.8069471574158
10294,-149.4998010545275
10295,-328.8227866996946
10296,425.77131704667346
10297,85.5046624117943
10298,-166.91553705584894
10299,-662.2984070393501
10300,50.28039165300316
10301,-11.355718332960056
10302,-451.8112644495314
10303,78.67283313413057
10304,-386.818799917356
10305,-273.22738305237186
10306,352.01504544002233
10307,-263.8480409181022
10308,-214.7302229936118
10309,-84.881154897386
10310,745.8832791254245
10311,-418.9751084522774
10312,739.1991251661954
10313,-469.0774263529466
10314,481.8298448656703
10315,363.20797478743873
10316,-270.25304182071983
10317,-399.5921247161314
10318,234.45728030706525
10319,-38.73469357032758
10320,238.3687487185084
10321,28.697441990183002
10322,238.23095785965464
10323,-130.00744029999947
10324,-681.2945617788486
10325,61.58065295954319
10326,-444.9298506709587
10327,-14.713208392839263
10328,680.4767823428579
10329,288.73260649376545
10330,839.9704901556715
10331,416.65747651918
10332,167.3560372891578
10333,-86.77953786706736
10334,332.76996760043767
10335,-201.33443093425424
10336,-43.625082987842084
10337,-107.9023777960971
10338,-284.03573802517
10339,232.60855717832914
10340,237.83315171540272
10341,74.39980567720352
10342,255.51770406364506
10343,-168.64961928561004
10344,68.56334601628912
10345,-365.44198172525836
10346,189.70649886094392
10347,-369.8332497667083
10348,-250.9002439023783
10349,76.31355019623271
10350,-344.94550923377454
10351,-187.42339326812802
10352,482.1697569825221
10353,125.75266972886122
10354,450.69194375218586
10355,216.1761901820822
10356,34.34193571930571
10357,57.51145596121742
10358,-211.41949894712513
10359,49.76249180949351
10360,76.11104020758405
10361,-29.196254490439944
10362,33.04895852873514
10363,364.56271216309995
10364,234.48280987315277
10365,-21.796554859091778
10366,-476.9378770478002
10367,43.56765899304737
10368,-310.95721366516966
10369,-46.941116226039206
10370,181.19558107133705
10371,-214.96242982007197
10372,-80.22706031522308
10373,841.2082291657387
10374,102.35678708587062
10375,37.29773804688093
10376,77.39818275960043
10377,435.7945214936912
10378,111.39479265155724
10379,-128.82922415387395
10380,573.0501210583935
10381,48.60246807791073
10382,-68.5541465921889
10383,56.68162450583062
10384,-360.309931999442
10385,131.9019228345042
10386,-264.52589763343013
10387,-378.7932497249926
10388,-190.09929259976684
10389,862.9152130409623
10390,159.5764966623108
10391,514.0204635801459
10392,61.387667803408654
10393,720.8758958326599
10394,-450.97673103980225
10395,105.89444211999687
10396,-27.532603044003626
10397,-23.435561966770557
10398,331.2059982949485
10399,-156.02456394824043
10400,0.9477018385626259
10401,17.232405165319975
10402,143.23908417021437
10403,53.22645139074735
10404,41.013349269793956
10405,-129.39255146834634
10406,430.91652104593004
10407,-427.9096196573557
10408,49.11400485209125
10409,-221.64758038918765
10410,-313.7597121868494
10411,115.24452244707037
10412,96.10097204453552
10413,-399.9159849424219
10414,-8.411407923564383
10415,733.1841324374711
10416,-332.4267664916513
10417,83.6761204219442
10418,339.7927486554427
10419,-35.11570131451565
10420,38.20433543387777
10421,-606.1984890559311
10422,194.27285338946214
10423,155.03155116158288
10424,-111.25647787348073
10425,-63.3393716365152
10426,403.93581872896345
10427,690.919430335861
10428,75.78129943644998
10429,-340.3154065235765
10430,-195.7615954269813
10431,40.445138708754506
10432,-137.65418796029306
10433,-95.67479658954508
10434,290.8435378725042
10435,568.4646813472773
10436,351.2186507540751
10437,194.71516658168403
10438,-312.1508420871952
10439,-518.3107868724488
10440,-80.75158048061478
10441,-109.91053830578463
10442,491.4108364751956
10443,371.48514486049265
10444,343.85664466843616
10445,114.60785397368153
10446,-315.2044219098838
10447,83.10396509306929
10448,-82.59915101774311
10449,-182.21902722527614
10450,-294.9172924513028
10451,-294.21055531486957
10452,611.5470417356507
10453,-34.75613410359234
10454,-115.04157690057708
10455,263.27933790237734
10456,346.05651209283855
10457,194.611615269111
10458,257.35614963849434
10459,-303.2080949271147
10460,-173.1959108570567
10461,-88.53983448578414
10462,137.60161200011393
10463,337.0486492780673
10464,155.72523460362777
10465,-250.2907929052404
10466,148.06340015143425
10467,333.6821886093754
10468,-260.33639238342664
10469,340.3079092279143
10470,224.68535571269535
10471,-607.2797170619318
10472,-54.85959294091762
10473,-685.0910817258435
10474,268.2582707785943
10475,108.79743563388432
10476,-233.1676171727224
10477,115.89088157850362
10478,75.28875461498342
10479,312.5869539403408
10480,78.4259070467948
10481,-509.6307964395837
10482,142.15294578474732
10483,-567.6096744598844
10484,99.19784411012856
10485,181.76569364680853
10486,-27.407098394358744
10487,-646.8210508159771
10488,-261.63281625029816
10489,-398.87688919781465
10490,-259.4107520561825
10491,-252.05740356799132
10492,-25.647967227333762
10493,-479.3579494231416
10494,109.9106861902182
10495,161.94257969114102
10496,-436.8071742397554
10497,-66.01220442256931
10498,-73.60538265407087
10499,51.002739446193885
10500,7.609681032163661
10501,-38.39048673108521
10502,493.59597060693
10503,-303.4490805444853
10504,285.36305876068667
10505,236.93082121946503
10506,-112.90288738209208
10507,-104.91639705404499
10508,70.11071172015225
10509,-334.40218077461833
10510,-526.1520613513317
10511,26.69512668154062
10512,16.62507687890844
10513,-282.6239186862408
10514,-156.7643892232496
10515,-368.7038524010557
10516,87.26698388397443
10517,9.621961449395368
10518,159.33855433395107
10519,737.8354361900709
10520,-63.52561489683796
10521,253.39234540406784
10522,-195.47926226047903
10523,-233.604062757007
10524,672.0430027603296
10525,161.02647811634205
10526,-86.92388588378272
10527,767.4499376317876
10528,300.14345470154035
10529,-264.63326212053005
10530,506.8069224983671
10531,413.7325757860603
10532,-227.95565420459
10533,270.721821918246
10534,166.27214538843313
10535,467.83594699529704
10536,691.0141927413309
10537,-235.19550162577244
10538,-204.49475633783675
10539,235.5654990256694
10540,481.5082289895017
10541,-404.28637162617014
10542,499.6345988790235
10543,-280.42362428355773
10544,349.635357012775
10545,56.279218559325095
10546,377.78382419955176
10547,58.23929412508111
10548,424.2998121746472
10549,85.8004124415455
10550,-252.99288852459128
10551,172.867844955021
10552,-190.10660020571532
10553,306.96428652366944
10554,-179.11766493342483
10555,-155.77590494005
10556,-208.7525705791099
10557,-257.4259780204177
10558,-187.88708045784307
10559,178.95968589803167
10560,769.2994246067665
10561,131.4540049564636
10562,-86.33605847725629
10563,-440.78969412880014
10564,522.2063378416949
10565,74.26044537058942
10566,-273.3451908082504
10567,23.885483202722064
10568,-140.88619011673802
10569,337.4418933254657
10570,63.42512024403296
10571,-78.12104360563984
10572,-209.41596150610846
10573,-354.30221699579056
10574,261.5495894072756
10575,252.78475303502253
10576,415.33279349639724
10577,-341.41062177496315
10578,-101.54306561728936
10579,-82.98003734434778
10580,-146.19185945083146
10581,-400.95700950884986
10582,114.68810161530718
10583,-318.4094491728414
10584,-27.12865111315333
10585,253.3920635503232
10586,-15.161597235909255
10587,490.27631015669806
10588,67.16055415515974
10589,-583.6536301606636
10590,566.8292227808787
10591,-659.7840206113423
10592,-280.3445865766318
10593,-618.4849576034651
10594,-403.08152177208456
10595,52.58079586777782
10596,154.13724781790683
10597,-187.18724588645824
10598,45.06432286401851
10599,389.86980245897826
10600,497.49442770097335
10601,-172.60466145696947
10602,-199.48804830691287
10603,146.33213540458607
10604,-745.9314211823662
10605,-230.93578234679606
10606,-157.73768823510554
10607,170.5558567216051
10608,58.52819579127401
10609,21.778235377084332
10610,-33.845432388593316
10611,527.0115321450196
10612,370.35979324782335
10613,-83.70884929336866
10614,-297.86678182751837
10615,379.63004164090245
10616,-194.4998186788653
10617,-59.08115423924016
10618,-59.050741456086946
10619,-265.79533104064217
10620,-488.32421484496274
10621,-28.133316815097515
10622,-110.89724251663935
10623,642.5198198743124
10624,-25.104958245574583
10625,368.27465472014734
10626,274.7992135270431
10627,416.5261293363829
10628,110.57324867984374
10629,561.3783520521663
10630,497.14376211577616
10631,-201.60987734450939
10632,-370.0522982615877
10633,731.0573724235956
10634,-380.1370791551697
10635,-200.6025155052108
10636,272.0860118937536
10637,269.8405899107626
10638,-243.56399508534489
10639,-80.64209434586802
10640,-467.9770128985541
10641,384.10330917171336
10642,-158.5146407643813
10643,-321.1429089790813
10644,-72.30709812158366
10645,244.8965010486317
10646,-111.76687989927701
10647,-71.30354161628513
10648,-97.14900534514064
10649,387.9928529444639
10650,134.07976082545395
10651,-372.72453971834574
10652,-153.8973489141062
10653,376.05572467830615
10654,-45.06699972728239
10655,29.11102420161753
10656,-164.38841371392377
10657,291.3802875570247
10658,-389.642908989246
10659,-145.45381366072868
10660,276.50614199272195
10661,-134.0938109171903
10662,82.9481115548119
10663,143.7733706105282
10664,230.85377823040707
10665,649.8980469913466
10666,188.10011410399264
10667,170.77221614376379
10668,-533.8474844790461
10669,-516.1349688253703
10670,-356.78697467216455
10671,480.90374320564644
10672,-54.53599296167605
10673,-272.66057204038026
10674,-89.16369341976703
10675,-97.40004082496202
10676,-264.2980377506235
10677,-558.8516759610391
10678,-18.22317398982438
10679,238.68337858798114
10680,-107.49682687897534
10681,-439.7371496922744
10682,-366.0873776204485
10683,540.4744022919
10684,-335.91922953999114
10685,128.9848136466238
10686,-360.46505927788365
10687,-211.01458656820074
10688,115.70383605399545
10689,-723.6333562247704
10690,380.89392210560965
10691,24.300969805754377
10692,-145.38761452741014
10693,-157.282956178538
10694,134.1033600367312
10695,215.95710077116257
10696,-310.20616373438935
10697,18.01888369384368
10698,-287.1696947296568
10699,-244.82888943623973
10700,-126.15190632103014
10701,-276.85103369720036
10702,-63.902823195384364
10703,-268.29074198436456
10704,80.99060618707723
10705,135.49197649147897
10706,265.8617173707364
10707,290.153389318574
10708,72.85750706987643
10709,-88.64501838284404
10710,-562.5238017086123
10711,-257.9685916645945
10712,-88.32818773227628
10713,-608.9048913545781
10714,16.64812984686851
10715,-117.99664144508688
10716,244.48813585825133
10717,60.96132064652593
10718,640.8504726114276
10719,15.073592658662601
10720,135.0064443047744
10721,39.52337453323209
10722,86.44560574134259
10723,20.337654615454802
10724,217.4424202319799
10725,-8.574845990248974
10726,172.39758731739917
10727,-326.0037487732914
10728,347.5813407240361
10729,128.95803909114818
10730,-379.75008861295504
10731,-134.7069570566266
10732,153.56888514342162
10733,-72.12278608897171
10734,183.30848830572708
10735,-456.53877619138035
10736,152.2753016259949
10737,-20.658280599069062
10738,245.62232835465852
10739,776.4009728233552
10740,-320.14345296022407
10741,-479.31970828477824
10742,-69.75434860290711
10743,-372.01045319604907
10744,397.2822473818075
10745,94.97293025154072
10746,-545.8700939849758
10747,92.71733084803202
10748,456.62324679869494
10749,140.33519629204048
10750,-542.6167845034433
10751,33.256178473055485
10752,237.54555311936667
10753,-260.514780603773
10754,-227.7411780489467
10755,-18.374207944643526
10756,357.2320793577913
10757,234.16866322379457
10758,309.0494908647163
10759,109.41620907267854
10760,297.04627719533687
10761,431.2827186897733
10762,-285.9027541516853
10763,-461.12318506056545
10764,458.84116852029126
10765,-35.13247865793457
10766,-138.96677867278154
10767,435.8781113541375
10768,-327.55173248124277
10769,-16.17584222560183
10770,32.68738315096988
10771,-143.11036093613257
10772,-82.91163796819252
10773,-26.395849579089358
10774,-295.9065424837706
10775,-300.94455130927673
10776,-157.03746176056242
10777,-444.1054251705684
10778,55.54295923374491
10779,136.09573343373916
10780,-59.93423441413561
10781,774.7869393558569
10782,-291.82146940254324
10783,449.6545133580522
10784,-231.20082491305152
10785,88.1805884040505
10786,511.6823816159458
10787,27.698913991853676
10788,69.71900343078575
10789,-684.0304286748197
10790,-181.1657541891046
10791,-592.2856835316267
10792,-326.37230449136865
10793,527.5739554313354
10794,-175.98223228892482
10795,555.3273243262527
10796,-40.06219256947746
10797,-242.90961184425763
10798,466.47500983220914
10799,209.7265782177987
10800,112.47399028633784
10801,655.9597092112728
10802,-253.6728820136523
10803,-143.14006436902727
10804,261.9090334491262
10805,-51.43052462098845
10806,-646.5343714931195
10807,-114.11730645512824
10808,126.14931118007978
10809,204.5934628589961
10810,-300.3936136583142
10811,-415.6867458895397
10812,6.449152884282952
10813,72.8010777748289
10814,160.6608720814535
10815,249.31168929181706
10816,-248.28534524656237
10817,7.830629922614205
10818,-466.3838270166594
10819,290.15144404459926
10820,-309.0332065633413
10821,528.691661195629
10822,372.4938479322525
10823,-328.0862663096862
10824,-94.65873407724881
10825,55.569194140457434
10826,67.34382419031563
10827,-533.6683812491289
10828,-128.108633503447
10829,-542.994858446421
10830,54.6346396725794
10831,182.66043483268007
10832,-41.29948573089274
10833,652.8127633917352
10834,-336.965780737888
10835,99.96282019773703
10836,811.7900163367057
10837,-346.2521160652992
10838,103.69087960098673
10839,487.7360812633344
10840,120.89569101399064
10841,-324.3296740543669
10842,-136.41212971214426
10843,-41.92443003097657
10844,282.70298658023233
10845,345.62032897020356
10846,124.69798534752435
10847,-206.1133528337333
10848,155.9399858321408
10849,-443.7672299433847
10850,-273.3430034005985
10851,195.95033081854592
10852,-30.690040851399427
10853,86.56778659815215
10854,-312.21136188949555
10855,41.00524696145838
10856,307.67518019994804
10857,532.9059494214055
10858,260.1616805633809
10859,362.0055075337336
10860,101.32898120196657
10861,38.441296139893275
10862,20.267674753904377
10863,117.44024988074668
10864,573.6911827078567
10865,-507.59205851450025
10866,-211.76962671045663
10867,-78.39989740428192
10868,-319.57376765957434
10869,-267.4465644183346
10870,-780.8570319676226
10871,50.22998055644563
10872,-298.54901081716537
10873,23.39238652311873
10874,-76.29059741014864
10875,-257.59747046425423
10876,171.56436509796677
10877,-121.6007831624906
10878,-451.37377685542964
10879,81.13533884268293
10880,-212.55249317142565
10881,-3.5349272290967115
10882,-408.255481000186
10883,-158.65133194465795
10884,238.39834201613212
10885,-133.03572327369793
10886,-266.0840826060647
10887,247.7427043819468
10888,347.96654428323694
10889,-511.3152428108659
10890,21.8158712150186
10891,-163.84140964229113
10892,-472.5608363970481
10893,-365.0082671512375
10894,272.437137932239
10895,92.37376374891531
10896,491.8081456846518
10897,-200.03605813581072
10898,144.31490824987512
10899,-554.3580524200017
10900,-449.3575578941589
10901,565.0154801799588
10902,446.31875807462006
10903,309.69738818741337
10904,282.9279414077517
10905,176.1976281899685
10906,-315.1418517603813
10907,612.3377931152992
10908,274.25223124773044
10909,-19.436173058563934
10910,404.62544777052517
10911,47.2664814269855
10912,101.89624080960597
10913,98.14809562777766
10914,-231.35258244372093
10915,136.33612319164192
10916,-150.31005926794887
10917,461.1995499787902
10918,145.69015888427148
10919,-405.82374187555865
10920,-405.55256587509825
10921,213.673943650561
10922,-204.80364027314337
10923,-118.57063791050825
10924,675.2302648290724
10925,145.16198786853323
10926,489.68700201996126
10927,-173.76557459369204
10928,89.69168465283691
10929,239.01179154230988
10930,-68.18000068660366
10931,93.66677561513167
10932,-196.55301722008377
10933,-711.7534447200946
10934,-104.1502399114883
10935,55.730039501229
10936,74.24035058478495
10937,625.7495908769067
10938,234.98688486875318
10939,221.59294793875702
10940,61.93159175679475
10941,239.73644833443836
10942,-21.338081818317445
10943,180.16473629709117
10944,14.918627995497879
10945,-374.86568834825044
10946,-397.5149288584032
10947,114.66690843216152
10948,-269.6162287989418
10949,0.13921221448860774
10950,-34.594846760692484
10951,72.73402122667935
10952,-188.80556313903867
10953,-365.5336719234542
10954,-67.59552255426544
10955,19.50117013918148
10956,212.7825901382354
10957,170.72284688263113
10958,48.75605588201924
10959,-239.4465227916476
10960,409.7382051551776
10961,399.8680056503099
10962,18.693100459977334
10963,165.76697195984354
10964,-124.38945349670975
10965,54.99452321278747
10966,640.4320745648698
10967,7.578792735555806
10968,-265.04763041001087
10969,1.6927330910945724
10970,18.51713362126899
10971,-248.85163930169304
10972,106.86193154650879
10973,251.63914312091018
10974,133.83773953640707
10975,-358.266961376931
10976,426.26144731764225
10977,71.97842246973931
10978,-322.08755962522264
10979,438.84026750159364
10980,-40.13211449134281
10981,283.80356865292487
10982,-487.906195332586
10983,-86.93302825214961
10984,-470.8501510916912
10985,73.14648277315369
10986,-688.3900989408005
10987,392.4785675660405
10988,-328.6310374955381
10989,149.39160063469166
10990,321.7931147606079
10991,584.3930870450625
10992,206.75729570024873
10993,36.548225997008636
10994,-37.778285211188276
10995,-551.0517094651385
10996,-107.85120387757034
10997,-176.8060279535325
10998,-356.88949117318003
10999,418.41458411247675
11000,-26.133496016982637
11001,-213.90951362803034
11002,246.57978881987768
11003,-32.01102494971305
11004,-126.73258849582372
11005,26.914491557620618
11006,198.9219737629518
11007,-18.84355441470831
11008,-119.51484607642041
11009,-389.90376053107406
11010,-149.50928607148106
11011,-308.9620302146938
11012,-478.77716041375464
11013,-616.7291412522799
11014,-25.89082961138377
11015,-133.17659031686318
11016,-633.0587252293187
11017,-32.263294745609414
11018,28.795819581692697
11019,-290.001323640661
11020,-168.0249653920023
11021,-173.84102001973926
11022,107.27955415166424
11023,278.3287852070003
11024,164.73665181591358
11025,596.7860199506162
11026,737.7802177171222
11027,-57.044398703886905
11028,-20.381913027885115
11029,193.11140830024692
11030,150.9524222036833
11031,-340.87792585586544
11032,207.55657024653527
11033,-27.674726125891105
11034,-146.9516573657127
11035,-121.88066829612399
11036,144.47950532988963
11037,333.2095316788962
11038,-452.5131209680475
11039,-208.53684674422368
11040,265.84494752361053
11041,-86.19645950050139
11042,-456.01061792236374
11043,-377.7300472014262
11044,277.55668897045433
11045,-98.28816556864477
11046,-258.67741823285
11047,508.51302164659165
11048,-27.82946676741323
11049,-397.83822522418825
11050,27.29423154804359
11051,55.46090696291197
11052,86.52443961502777
11053,-417.71826706416726
11054,265.07469217437017
11055,126.49537980057319
11056,-731.2337998933428
11057,26.768529070431534
11058,15.172424965472693
11059,603.1491770539615
11060,-68.51036908575986
11061,-630.1588497389264
11062,391.43989504517185
11063,191.2673977127122
11064,-82.79915889804516
11065,874.2798355716816
11066,130.10220965607795
11067,24.82525762983849
11068,10.01568455552825
11069,407.55355195098423
11070,184.93372244983854
11071,699.4013403550845
11072,12.874182171250144
11073,-569.7950312054747
11074,-60.61826753027234
11075,-96.58944292585933
11076,19.660708357383353
11077,30.225969050066734
11078,-107.06858214835746
11079,-23.448153023309874
11080,-16.56348975511317
11081,18.767317998588034
11082,145.95038182220645
11083,-428.10275660092174
11084,-158.17477611037188
11085,-44.37808089678558
11086,-411.2997705448293
11087,218.42101808202597
11088,141.24530784475087
11089,316.6347559705914
11090,93.68023982535638
11091,154.16405402565388
11092,-132.92025023590992
11093,-293.87357139530644
11094,485.3063455878758
11095,-271.2294815068559
11096,373.38314717843383
11097,-359.6695987563284
11098,-459.99230445069685
11099,209.05369852328363
11100,46.74008351487499
11101,-767.8965435991819
11102,-153.969466825706
11103,-66.68289246156854
11104,-15.94403508088531
11105,16.075984344998343
11106,157.0389367015737
11107,585.6578635592923
11108,-259.63810597939175
11109,264.486466693087
11110,171.55865069952736
11111,182.06572554508506
11112,-336.8833733608902
11113,-403.2385387031537
11114,114.5777251079557
11115,161.83644349638982
11116,-628.0447010001038
11117,242.0117530553861
11118,362.86303611765504
11119,60.71370640424359
11120,-359.31123121325675
11121,-379.081879505725
11122,237.83778494978776
11123,-293.417509139926
11124,-397.4513792029822
11125,159.58885605132616
11126,365.03747521359685
11127,-720.612846489737
11128,500.1648657714826
11129,-11.265810006164383
11130,-69.35501502523712
11131,250.86562155967658
11132,-169.30678540802322
11133,120.4372069269268
11134,-39.95315782539177
11135,-520.8790659997442
11136,-631.1061053453728
11137,-189.45128724586667
11138,73.57078736644341
11139,39.63813193628262
11140,-459.8374387751026
11141,4.0290717234964095
11142,-197.44889965681884
11143,62.38974256914582
11144,-186.44535236927098
11145,-133.60822019560044
11146,305.02297895286307
11147,-46.02246759214414
11148,-42.28147598500771
11149,-174.61342313978034
11150,-221.8174242781686
11151,-177.58255371476795
11152,-1.6457791602113492
11153,92.1956147289262
11154,380.6366433481222
11155,5.17628553350653
11156,-43.26413786035893
11157,138.5690976831344
11158,-644.2373399718073
11159,-264.0526485409828
11160,388.0771113359546
11161,-314.57550396753106
11162,68.5957788536951
11163,313.9025059586695
11164,-174.13638000550242
11165,75.24506091716528
11166,-48.30049653479242
11167,366.3281349305407
11168,-300.9531752245198
11169,52.295474972805714
11170,199.76450852884582
11171,-291.4521388811788
11172,-221.25525714195084
11173,-347.63373665011466
11174,-203.16973722566027
11175,-377.9229754446037
11176,-39.05990123871999
11177,-27.657708986921048
11178,-4.84006901108331
11179,387.69317018167214
11180,173.07521100861467
11181,932.2704016789729
11182,-79.75948934966335
11183,140.83197737224916
11184,39.68402985812695
11185,443.5242080443138
11186,342.3599487202399
11187,-137.85795258406557
11188,596.330530491172
11189,207.64692642350636
11190,-628.74446968973
11191,498.51770649884446
11192,-157.93924874004838
11193,351.10783976574123
11194,21.711333535600307
11195,-147.8588200554949
11196,204.5724627492817
11197,29.474618249412565
11198,121.43392964124467
11199,-565.6199353865672
11200,-229.61058695852802
11201,-46.804477108742724
11202,686.9993413504826
11203,-439.37600813835496
11204,-564.3067809262274
11205,-449.44523872061234
11206,-187.01337557795307
11207,63.71447075230535
11208,226.53217961129062
11209,-238.26195886607414
11210,8.031752667963765
11211,-360.688694185145
11212,-123.99311613868784
11213,-388.8646194630037
11214,21.025862631445836
11215,-301.5018712563027
11216,215.87740831289653
11217,403.5102100497995
11218,435.69760335692513
11219,-107.10092088372211
11220,186.04692078373643
